Reporting country (Name),Country,Commodity (Name),Trade flow (Name),Unit (Name),Unit,Value
China,Papua New Guinea,"Yellowfin tuna, frozen, nei",Imports,Value (USD 1000),USD 1000,638.5
China,Peru,"Anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish, frozen",Imports,Value (USD 1000),USD 1000,753.39
China,Peru,Caviar substitutes,Imports,Value (USD 1000),USD 1000,433.89
China,Peru,"Crustacean meal, nei",Imports,Value (USD 1000),USD 1000,816.85
China,Peru,"Cuttlefish and squid, prepared or preserved",Imports,Value (USD 1000),USD 1000,113733.18
China,Peru,"Cuttlefishes and squids, dried, salted or in brine, smoked nei",Imports,Value (USD 1000),USD 1000,2.98
China,Peru,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,141553.09
China,Peru,"Eels, frozen",Imports,Value (USD 1000),USD 1000,0.47
China,Peru,"Fish body oils, nei",Imports,Value (USD 1000),USD 1000,45795.19
China,Peru,"Fish fillets, frozen, nei",Imports,Value (USD 1000),USD 1000,134.49
China,Peru,"Fish meat, whether or not minced, frozen, nei",Imports,Value (USD 1000),USD 1000,0.16
China,Peru,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,301.88
China,Peru,"Fishmeals, nei",Imports,Value (USD 1000),USD 1000,1140526.45
China,Peru,"Gadiformes nei, frozen",Imports,Value (USD 1000),USD 1000,34.62
China,Peru,"Livers, roes, milt, frozen",Imports,Value (USD 1000),USD 1000,15020.54
China,Peru,"Molluscs nei, frozen",Imports,Value (USD 1000),USD 1000,615.86
China,Peru,"Molluscs nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,53.66
China,Peru,Ornamental freshwater fish,Imports,Value (USD 1000),USD 1000,719.31
China,Peru,"Pomfrets, ocean breams, frozen",Imports,Value (USD 1000),USD 1000,343.67
China,Peru,"Shrimps and prawns, other than coldwater, even smoked, frozen",Imports,Value (USD 1000),USD 1000,29700.24
China,Peru,"Trouts and chars, frozen",Imports,Value (USD 1000),USD 1000,0.65
China,Philippines,"Clams, cockles, arkshells, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,116.17
China,Philippines,"Clams, prep. or pres., whether or not in airtight containers",Imports,Value (USD 1000),USD 1000,7.39
China,Philippines,"Clams, shucked or not, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,292.35
China,Philippines,"Crab meat nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,126.9
China,Philippines,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,30754.96
China,Philippines,"Crustaceans, live, fresh, chilled or boiled in water, nei",Imports,Value (USD 1000),USD 1000,1032.23
China,Philippines,"Cuttlefishes and squids, dried, salted or in brine, smoked nei",Imports,Value (USD 1000),USD 1000,168.21
China,Philippines,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,1432.68
China,Philippines,"Cuttlefishes and squids, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,8.43
China,Philippines,Eels and elvers live,Imports,Value (USD 1000),USD 1000,22.83
China,Philippines,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,9.49
China,Philippines,"Fish live, nei",Imports,Value (USD 1000),USD 1000,34828.69
China,Philippines,"Fish minced nei, in airtight containers prepared or preserved",Imports,Value (USD 1000),USD 1000,6.56
China,Philippines,"Fish, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,5122.8
China,Philippines,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,1923.97
China,Philippines,"Hairtails, fresh or chilled",Imports,Value (USD 1000),USD 1000,765.71
China,Philippines,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,879.83
China,Philippines,"Livers, roes, milt, frozen",Imports,Value (USD 1000),USD 1000,4.17
China,Philippines,"Molluscs nei, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,10.29
China,Philippines,"Octopus, frozen",Imports,Value (USD 1000),USD 1000,1593.38
China,Philippines,"Octopus, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,0
China,Philippines,"Octopus, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,0.04
China,Philippines,Ornamental saltwater fish,Imports,Value (USD 1000),USD 1000,941.19
China,Philippines,"Other aquatic invertebrates, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,185.21
China,Philippines,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,4762.34
China,Philippines,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei",Imports,Value (USD 1000),USD 1000,63.95
China,Philippines,"Sea-cucumber, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,3709.18
China,Philippines,"Sea-urchin, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,3.55
China,Philippines,"Shrimps and prawns, dried, salted or in brine, smoked nei",Imports,Value (USD 1000),USD 1000,36.11
China,Philippines,"Shrimps and prawns, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,24.29
China,Philippines,"Shrimps and prawns, other than coldwater, even smoked, frozen",Imports,Value (USD 1000),USD 1000,2.15
China,Philippines,"Shrimps and prawns, prep. or pres., in airtight containers",Imports,Value (USD 1000),USD 1000,17.89
China,Philippines,"Tunas prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,3399.86
China,Philippines,"Yellowfin tuna, fresh or chilled",Imports,Value (USD 1000),USD 1000,55.44
China,Philippines,"Yellowfin tuna, frozen, nei",Imports,Value (USD 1000),USD 1000,28.04
China,Poland,"Cods nei, frozen",Imports,Value (USD 1000),USD 1000,214.85
China,Poland,"Fish body oils, nei",Imports,Value (USD 1000),USD 1000,5.21
China,Poland,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,937.5
China,Poland,"Fish meat, whether or not minced, frozen, nei",Imports,Value (USD 1000),USD 1000,750.78
China,Poland,"Flatfish nei, fillets, frozen",Imports,Value (USD 1000),USD 1000,56.88
China,Poland,"Gadiformes excl. Alaska pollock, meat, whether or not minced, frozen",Imports,Value (USD 1000),USD 1000,369.04
China,Poland,"Greenland halibut, frozen",Imports,Value (USD 1000),USD 1000,478.88
China,Poland,"Other  edible fish offal, smoked, dried, salted or in brine",Imports,Value (USD 1000),USD 1000,167.1
China,Poland,"Salmons, smoked",Imports,Value (USD 1000),USD 1000,23.7
China,Poland,"Sardines, sardinellas, brisling or sprats, frozen",Imports,Value (USD 1000),USD 1000,160.55
China,Portugal,"Cods nei, frozen",Imports,Value (USD 1000),USD 1000,3397.47
China,Portugal,"Cods nei, salted or in brine",Imports,Value (USD 1000),USD 1000,22.07
China,Portugal,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,1207.71
China,Portugal,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,3554.97
China,Portugal,"Fish minced nei, in airtight containers prepared or preserved",Imports,Value (USD 1000),USD 1000,38.8
China,Portugal,"Fish minced nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,4.88
China,Portugal,"Fish nei, prepared or preserved, not minced",Imports,Value (USD 1000),USD 1000,0.01
China,Portugal,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,2026.41
China,Portugal,"Greenland halibut, frozen",Imports,Value (USD 1000),USD 1000,16140.24
China,Portugal,"Halibuts nei, frozen",Imports,Value (USD 1000),USD 1000,54.02
China,Portugal,"Mackerel prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,0.01
China,Portugal,"Other  edible fish offal, smoked, dried, salted or in brine",Imports,Value (USD 1000),USD 1000,420.68
China,Portugal,"Rays and skates (Rajidae), frozen",Imports,Value (USD 1000),USD 1000,22.84
China,Portugal,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,887.02
China,Portugal,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei",Imports,Value (USD 1000),USD 1000,2.56
China,Portugal,"Shark fins, frozen",Imports,Value (USD 1000),USD 1000,514.76
China,Portugal,"Tunas prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,21.09
China,Russian Federation,"Alaska pollock fillets, frozen",Imports,Value (USD 1000),USD 1000,2843.89
China,Russian Federation,"Alaska pollock, frozen",Imports,Value (USD 1000),USD 1000,874042.59
China,Russian Federation,"Alaska pollock, meat, whether or not minced, frozen",Imports,Value (USD 1000),USD 1000,365.27
China,Russian Federation,"Anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish, frozen",Imports,Value (USD 1000),USD 1000,98.1
China,Russian Federation,"Atlantic salmon and Danube salmon, frozen",Imports,Value (USD 1000),USD 1000,7.2
China,Russian Federation,"Blue whitings (Micromesistius poutassou, Micromesistius australis), frozen",Imports,Value (USD 1000),USD 1000,5073.38
China,Russian Federation,"Carps, frozen",Imports,Value (USD 1000),USD 1000,123.86
China,Russian Federation,Caviar,Imports,Value (USD 1000),USD 1000,52.75
China,Russian Federation,Caviar substitutes,Imports,Value (USD 1000),USD 1000,1.71
China,Russian Federation,"Clams, cockles, arkshells, frozen",Imports,Value (USD 1000),USD 1000,241.82
China,Russian Federation,"Cod nei, fillets, frozen",Imports,Value (USD 1000),USD 1000,298.32
China,Russian Federation,"Cods nei, dried,  whether or not salted",Imports,Value (USD 1000),USD 1000,713.68
China,Russian Federation,"Cods nei, frozen",Imports,Value (USD 1000),USD 1000,360444.71
China,Russian Federation,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon), frozen, even smoked, whether in shell or not",Imports,Value (USD 1000),USD 1000,2564.3
China,Russian Federation,"Crab meat nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,1044.67
China,Russian Federation,"Crabs nei, frozen",Imports,Value (USD 1000),USD 1000,21009.81
China,Russian Federation,"Crabs, peeled or not, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,310596.93
China,Russian Federation,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,23726.02
China,Russian Federation,"Dogfish, other sharks, rays and skates (Rajidae), fillets, frozen",Imports,Value (USD 1000),USD 1000,11.75
China,Russian Federation,"Fish dried, whether or not salted, nei",Imports,Value (USD 1000),USD 1000,1615.06
China,Russian Federation,"Fish heads, tails, maws, tongues, nei frozen",Imports,Value (USD 1000),USD 1000,15398.2
China,Russian Federation,"Fish meat, whether or not minced, frozen, nei",Imports,Value (USD 1000),USD 1000,248.16
China,Russian Federation,"Fish minced nei, in airtight containers prepared or preserved",Imports,Value (USD 1000),USD 1000,0
China,Russian Federation,"Fish nei, prepared or preserved, not minced",Imports,Value (USD 1000),USD 1000,1.89
China,Russian Federation,"Fish nei, salted or in brine",Imports,Value (USD 1000),USD 1000,299.13
China,Russian Federation,"Fish nei, smoked",Imports,Value (USD 1000),USD 1000,1.79
China,Russian Federation,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,7907.6
China,Russian Federation,"Fishmeals, nei",Imports,Value (USD 1000),USD 1000,97387.62
China,Russian Federation,"Flatfish nei, frozen",Imports,Value (USD 1000),USD 1000,45906.61
China,Russian Federation,"Gadiformes excl. Alaska pollock, meat, whether or not minced, frozen",Imports,Value (USD 1000),USD 1000,6330.15
China,Russian Federation,"Gadiformes nei, frozen",Imports,Value (USD 1000),USD 1000,15237.77
China,Russian Federation,"Greenland halibut, frozen",Imports,Value (USD 1000),USD 1000,49411.59
China,Russian Federation,"Haddock, frozen",Imports,Value (USD 1000),USD 1000,60008.11
China,Russian Federation,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,47.37
China,Russian Federation,"Halibuts nei, frozen",Imports,Value (USD 1000),USD 1000,11391.17
China,Russian Federation,"Herring nei, fillets, frozen",Imports,Value (USD 1000),USD 1000,59.34
China,Russian Federation,"Herrings nei, frozen",Imports,Value (USD 1000),USD 1000,92702.48
China,Russian Federation,"Herrings prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,4.92
China,Russian Federation,"Livers, roes, milt, dried, salted or in brine, nei",Imports,Value (USD 1000),USD 1000,37.34
China,Russian Federation,"Livers, roes, milt, frozen",Imports,Value (USD 1000),USD 1000,19009.8
China,Russian Federation,"Mackerel prepared or preserved, not minced, nei",Imports,Value (USD 1000),USD 1000,1.82
China,Russian Federation,"Mackerels nei, frozen",Imports,Value (USD 1000),USD 1000,14530.62
China,Russian Federation,"Molluscs nei, frozen",Imports,Value (USD 1000),USD 1000,24463.95
China,Russian Federation,"Molluscs nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,188.16
China,Russian Federation,"Pacific salmons, fresh or chilled",Imports,Value (USD 1000),USD 1000,279.3
China,Russian Federation,"Pacific salmons, frozen, nei",Imports,Value (USD 1000),USD 1000,159846.36
China,Russian Federation,"Plaices, frozen, nei",Imports,Value (USD 1000),USD 1000,127.47
China,Russian Federation,"Rays and skates (Rajidae), frozen",Imports,Value (USD 1000),USD 1000,1867.12
China,Russian Federation,"Salmon nei, not minced, prepared or preserved",Imports,Value (USD 1000),USD 1000,4.99
China,Russian Federation,"Salmonoids, frozen",Imports,Value (USD 1000),USD 1000,152.46
China,Russian Federation,"Sardines, sardinellas, brisling or sprats, frozen",Imports,Value (USD 1000),USD 1000,20737.96
China,Russian Federation,"Scallops, including queen scallop, frozen",Imports,Value (USD 1000),USD 1000,43.43
China,Russian Federation,"Scallops, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,117.76
China,Russian Federation,"Sea-cucumber, frozen",Imports,Value (USD 1000),USD 1000,551.21
China,Russian Federation,"Sea-cucumber, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,6.59
China,Russian Federation,"Sea-cucumber, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,1017.31
China,Russian Federation,"Sea-cucumber, prepared or preserved",Imports,Value (USD 1000),USD 1000,464.72
China,Russian Federation,"Shrimps and prawns (Pandalus spp.), frozen",Imports,Value (USD 1000),USD 1000,32335.22
China,Russian Federation,"Shrimps and prawns, other than coldwater, even smoked, frozen",Imports,Value (USD 1000),USD 1000,99.89
China,Russian Federation,"Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen",Imports,Value (USD 1000),USD 1000,1061.55
China,Saudi Arabia,"Shrimps and prawns, other than coldwater, even smoked, frozen",Imports,Value (USD 1000),USD 1000,180635.26
China,Senegal,"Abalone (Haliotis spp.), frozen",Imports,Value (USD 1000),USD 1000,654.18
China,Senegal,"Common sole (Solea Solea), frozen",Imports,Value (USD 1000),USD 1000,187.98
China,Senegal,"Crustaceans, live, fresh, chilled or boiled in water, nei",Imports,Value (USD 1000),USD 1000,514.77
China,Senegal,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,5860.06
China,Senegal,"Fish heads, tail, maws etc., smoked, dried, salted, or in brine",Imports,Value (USD 1000),USD 1000,425.01
China,Senegal,"Fish, frozen, nei",Imports,Value (USD 1000),USD 1000,70.89
China,Senegal,"Flatfish nei, frozen",Imports,Value (USD 1000),USD 1000,5766.21
China,Senegal,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,6860.89
China,Senegal,"Miscellaneous molluscs, other than live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,117.6
China,Senegal,"Molluscs nei, frozen",Imports,Value (USD 1000),USD 1000,7741.82
China,Senegal,"Molluscs nei, live, fresh or chilled",Imports,Value (USD 1000),USD 1000,4.95
China,Senegal,"Molluscs nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,624.36
China,Senegal,"Octopus, frozen",Imports,Value (USD 1000),USD 1000,2070.6
China,Senegal,"Plaices, frozen, nei",Imports,Value (USD 1000),USD 1000,91.81
China,Senegal,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,990.77
China,Senegal,"Sea-cucumber, frozen",Imports,Value (USD 1000),USD 1000,292.08
China,Senegal,"Sea-cucumber, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,970.78
China,Senegal,"Shark fins, smoked, dried, whether or not salted, etc.",Imports,Value (USD 1000),USD 1000,3793.78
China,Senegal,"Swordfish, frozen",Imports,Value (USD 1000),USD 1000,136.63
China,Singapore,"Cuttlefish and squid, prepared or preserved",Imports,Value (USD 1000),USD 1000,71.69
China,Singapore,"Dogfish and other sharks nei (excl. Squalus acanthias, Scyliorhinus spp., Lamna nasus, Prionace glauca), frozen",Imports,Value (USD 1000),USD 1000,161.75
China,Singapore,"Fish body oils, nei",Imports,Value (USD 1000),USD 1000,0.78
China,Singapore,"Fish minced nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,1171.99
China,Singapore,Ornamental freshwater fish,Imports,Value (USD 1000),USD 1000,345.07
China,Singapore,Ornamental saltwater fish,Imports,Value (USD 1000),USD 1000,168.5
China,Singapore,"Shark fins, frozen",Imports,Value (USD 1000),USD 1000,9238.18
China,Singapore,"Shark fins, smoked, dried, whether or not salted, etc.",Imports,Value (USD 1000),USD 1000,55.98
China,Singapore,"Swordfish, frozen",Imports,Value (USD 1000),USD 1000,339.16
China,Singapore,"Yellowfin tuna, frozen, nei",Imports,Value (USD 1000),USD 1000,535.07
China,Somalia,"Cuttlefishes and squids, frozen, nei",Imports,Value (USD 1000),USD 1000,3774.34
China,Somalia,"Hairtails, frozen",Imports,Value (USD 1000),USD 1000,1135.12
China,South Africa,"Abalone (Haliotis spp.), frozen",Imports,Value (USD 1000),USD 1000,22.09
China,South Africa,"Abalone meat, prepared or preserved",Imports,Value (USD 1000),USD 1000,234.37
China,South Africa,"Abalones, dried, salted or in brine, smoked",Imports,Value (USD 1000),USD 1000,151.19
